"","Contains fear","containes excitement"
"spillover",0.504822790622711,0.495177179574966
"spin",0.111426770687103,0.888573288917542
"spinning",0.0225244294852018,0.977475523948669
"spiral",0.0549103058874607,0.94508969783783
"spiraling",0.0415108576416969,0.958489179611206
"spirent",0.620669186115265,0.379330784082413
"spirit",0.0526092238724232,0.947390794754028
"spiritual",0.0917093008756638,0.908290684223175
"spit",0.313090920448303,0.686909019947052
"spline",0.294431746006012,0.705568253993988
"splinter",0.348824590444565,0.651175439357758
"split",0.364146679639816,0.635853350162506
"splunk",0.456132173538208,0.543867826461792
"spoiler",0.12481401860714,0.875185966491699
"spoke",0.242338448762894,0.757661521434784
"spoken",0.115722179412842,0.884277880191803
"spokesperson",0.272030532360077,0.727969527244568
"sponsor",0.0867587104439735,0.913241326808929
"sponsored",0.0764959678053856,0.923503994941711
"sponsorship",0.0644719898700714,0.935527980327606
"spoof",0.814206540584564,0.185793459415436
"spoofing",0.340243101119995,0.65975695848465
"sport",0.122952327132225,0.877047657966614
"sporting",0.128616407513618,0.871383607387543
"spot",0.115715734660625,0.884284317493439
"spotify",0.0461859442293644,0.953814029693604
"spotted",0.171817138791084,0.828182816505432
"spouses",0.27763831615448,0.72236168384552
"spray",0.0986780822277069,0.901321887969971
"sprayer",0.175032317638397,0.824967682361603
"spraying",0.124457806348801,0.875542163848877
"spread",0.115670867264271,0.88432914018631
"spreading",0.21598120033741,0.784018754959106
"spreadsheet",0.186240389943123,0.813759565353394
"spring",0.0604993142187595,0.939500689506531
"springpath",0.113692477345467,0.886307537555695
"sprint",0.346442103385925,0.653557956218719
"spur",0.334261566400528,0.665738463401794
"spurious",0.238434016704559,0.761565983295441
"spurred",0.0663910284638405,0.933609008789062
"spy",0.486824214458466,0.513175845146179
"squabbles",0.837752461433411,0.162247553467751
"square",0.11245372146368,0.887546300888062
"squarely",0.143690422177315,0.856309592723846
"squat",0.437194615602493,0.562805414199829
"squeeze",0.161395147442818,0.838604867458344
"squint",0.225772544741631,0.774227440357208
"st",0.164629712700844,0.835370302200317
"stabbing",0.786050796508789,0.213949143886566
"stability",0.131836295127869,0.868163645267487
"stable",0.172532349824905,0.827467620372772
"stablelm",0.318139463663101,0.681860566139221
"stack",0.155235752463341,0.844764292240143
"staff",0.150082036852837,0.849917948246002
"staffer",0.258572041988373,0.741427958011627
"stag",0.597752332687378,0.402247667312622
"stage",0.0566390454769135,0.943360984325409
"staggering",0.0649490430951118,0.935050964355469
"stain",0.690658867359161,0.309341132640839
"stake",0.567147731781006,0.432852208614349
"stakeholder",0.196781769394875,0.803218245506287
"stakes",0.146063551306725,0.853936433792114
"staking",0.221725761890411,0.778274238109589
"stalled",0.395245105028152,0.604754865169525
"stance",0.0582549199461937,0.941745102405548
"stand",0.079792283475399,0.920207738876343
"standard",0.174037009477615,0.825963020324707
"standardised",0.396622031927109,0.603377997875214
"standardize",0.2485391497612,0.7514608502388
"standardized",0.355567097663879,0.644432902336121
"standing",0.0864585563540459,0.913541436195374
"standoff",0.308057606220245,0.691942393779755
"standpoint",0.195686727762222,0.804313242435455
"stanford",0.201885983347893,0.798114061355591
"stanley",0.250410795211792,0.749589204788208
"staples",0.497644871473312,0.502355098724365
"star",0.121777191758156,0.878222823143005
"starbuck",0.136324971914291,0.863675057888031
"stark",0.0611424371600151,0.938857614994049
"starmer",0.189196810126305,0.810803174972534
"starr",0.317333877086639,0.682666122913361
"start",0.0897735580801964,0.910226464271545
"started",0.0750843584537506,0.924915611743927
"starter",0.0838658958673477,0.916134119033813
"starting",0.0963382869958878,0.903661727905273
"startling",0.0996666997671127,0.900333285331726
"startup",0.0483993105590343,0.951600670814514
"starvation",0.066555991768837,0.933444023132324
"starving",0.0421872027218342,0.957812786102295
"stat",0.107006542384624,0.892993450164795
"stated",0.142054170370102,0.857945799827576
"statement",0.123855993151665,0.876144051551819
"static",0.08198431879282,0.918015658855438
"station",0.098646454513073,0.901353538036346
"statistic",0.313651442527771,0.686348557472229
"status",0.0979511141777039,0.902048885822296
"stay",0.158312857151031,0.841687142848969
"stayed",0.628692269325256,0.371307790279388
"staying",0.392083197832108,0.607916831970215
"steady",0.0926997438073158,0.907300233840942
"steal",0.1219088062644,0.878091216087341
"stealing",0.167542666196823,0.832457304000854
"steam",0.0846469774842262,0.915353000164032
"steamship",0.0382319390773773,0.961768090724945
"steel",0.156462028622627,0.843537926673889
"steer",0.111704431474209,0.888295531272888
"steering",0.21285305917263,0.787146925926208
"stefanek",0.34590095281601,0.65409904718399
"stem",0.350986480712891,0.649013519287109
"stemming",0.556156396865845,0.443843573331833
"step",0.108556002378464,0.891444027423859
"stephanie",0.209595769643784,0.790404260158539
"stepped",0.148709401488304,0.851290583610535
"stern",0.490838289260864,0.509161770343781
"steve",0.236777007579803,0.763222992420197
"stevelohr",0.214645311236382,0.785354733467102
"steven",0.3896723985672,0.610327661037445
"stewart",0.164578586816788,0.835421442985535
"sticker",0.137180492281914,0.862819492816925
"sticking",0.13139483332634,0.868605136871338
"sticky",0.357590228319168,0.64240974187851
"stiffer",0.149072587490082,0.850927412509918
"stifling",0.972561895847321,0.0274380743503571
"stimulate",0.00720209907740355,0.9927978515625
"stimulation",0.00838795397430658,0.991612017154694
"stimulus",0.00619345810264349,0.993806540966034
"stint",0.394477933645248,0.605522036552429
"stirring",0.232847273349762,0.767152726650238
"stock",0.136991858482361,0.863008141517639
"stocked",0.141264826059341,0.858735144138336
"stocking",0.575501203536987,0.42449876666069
"stoked",0.600238025188446,0.399761974811554
"stolen",0.822040140628815,0.177959814667702
"stomach",0.497872799634933,0.502127170562744
"stone",0.147314116358757,0.852685868740082
"stop",0.257476925849915,0.742523074150085
"stopgap",0.348404169082642,0.651595830917358
"stopped",0.703905165195465,0.296094805002213
"stopping",0.292599499225616,0.707400560379028
"stor",0.371506869792938,0.628493070602417
"storage",0.218851059675217,0.781148910522461
"store",0.100166812539101,0.899833142757416
"storm",0.490495383739471,0.509504616260529
"story",0.101294212043285,0.898705720901489
"storytelling",0.0767456144094467,0.923254370689392
"stoxx",0.281588852405548,0.718411147594452
"stoyanovich",0.26872593164444,0.731274008750916
"straight",0.122671782970428,0.877328276634216
"straightforward",0.0743284225463867,0.925671517848969
"straightforwardness",0.0617848969995975,0.938215136528015
"strait",0.315357714891434,0.684642314910889
"straitjacket",0.328907549381256,0.671092510223389
"strange",0.799001932144165,0.200998082756996
"strangeness",0.736010193824768,0.26398977637291
"stratechery",0.213801175355911,0.786198794841766
"strategic",0.153054863214493,0.846945106983185
"strategically",0.233984753489494,0.766015231609344
"strategist",0.354946702718735,0.645053267478943
"strategy",0.232425630092621,0.767574310302734
"stratus",0.421377331018448,0.57862263917923
"stream",0.0862416848540306,0.913758277893066
"streamer",0.0948504954576492,0.905149459838867
"streaming",0.055884812027216,0.944115221500397
"streamlined",0.18173711001873,0.818262875080109
"streamlining",0.12077983468771,0.879220187664032
"street",0.115981072187424,0.884018957614899
"strength",0.0471339412033558,0.952866017818451
"strengthen",0.0588839575648308,0.941116034984589
"strengthening",0.0291399229317904,0.970860123634338
"stress",0.788928091526031,0.211071938276291
"stressed",0.878312945365906,0.121687084436417
"stressful",0.928510248661041,0.0714897587895393
"stricter",0.0914979502558708,0.908502042293549
"strictly",0.265934437513351,0.734065532684326
"strid",0.741387903690338,0.258612155914307
"strier",0.219515398144722,0.780484616756439
"strike",0.419165968894958,0.580834031105042
"strikes",0.934045374393463,0.0659546554088593
"string",0.168339446187019,0.831660568714142
"stripping",0.110035233199596,0.889964759349823
"striving",0.1571986079216,0.842801332473755
"stroke",0.159783259034157,0.840216755867004
"strong",0.044541347771883,0.955458641052246
"stronger",0.0660845786333084,0.933915436267853
"strongest",0.0950230658054352,0.904976904392242
"strongly",0.091372050344944,0.908627927303314
"struck",0.656852543354034,0.343147546052933
"structure",0.242825657129288,0.757174372673035
"structured",0.248659193515778,0.751340866088867
"structures",0.171357378363609,0.828642606735229
"struggle",0.903280079364777,0.0967199206352234
"struggled",0.92671662569046,0.0732833445072174
"struggling",0.940585494041443,0.0594144575297832
"stuck",0.971601665019989,0.028398310765624
"student",0.102628454566002,0.897371590137482
"studied",0.232868283987045,0.767131686210632
"studio",0.129454180598259,0.87054580450058
"study",0.197998568415642,0.802001416683197
"studying",0.181816816329956,0.818183183670044
"stuff",0.147319689393044,0.852680325508118
"stumbled",0.894421517848969,0.105578519403934
"stunning",0.0855229794979095,0.914476990699768
"stunted",0.691763818264008,0.308236211538315
"stupid",0.932163298130035,0.067836694419384
"style",0.155985862016678,0.844014167785645
"stylus",0.477573573589325,0.52242636680603
"su",0.140061020851135,0.85993891954422
"subbarao",0.321875363588333,0.678124606609344
"subcommittee",0.329462289810181,0.670537710189819
"subject",0.203730821609497,0.796269118785858
"subliminal",0.547555804252625,0.45244425535202
"submicron",0.256448030471802,0.743551969528198
"submission",0.154629305005074,0.845370709896088
"submit",0.0903198421001434,0.909680187702179
"submitted",0.130571648478508,0.869428336620331
"subscribe",0.216246977448463,0.783753037452698
"subscribed",0.167304500937462,0.832695484161377
"subscriber",0.234275713562965,0.765724241733551
"subscribing",0.281289130449295,0.718710899353027
"subscription",0.117933087050915,0.882066905498505
"subsequently",0.166201919317245,0.833798110485077
"subservient",0.482815831899643,0.517184197902679
"subset",0.234124705195427,0.765875279903412
"subsidiary",0.278143733739853,0.721856236457825
"subsidized",0.336353182792664,0.663646757602692
"substantial",0.0608549304306507,0.939145088195801
"substantially",0.190534248948097,0.809465765953064
"substantiated",0.30964332818985,0.690356612205505
"substitute",0.465194195508957,0.534805834293365
"substituting",0.377331465482712,0.622668564319611
"substitution",0.543333113193512,0.456666886806488
"subtitle",0.203489303588867,0.796510696411133
"subtly",0.523523330688477,0.476476669311523
"subtract",0.409368216991425,0.59063184261322
"subway",0.279951214790344,0.720048785209656
"succeed",0.0189613997936249,0.981038570404053
"succeeded",0.040899246931076,0.959100723266602
"succes",0.383217304944992,0.61678272485733
"successful",0.0685563012957573,0.931443750858307
"successfully",0.0401579029858112,0.959842026233673
"successor",0.0683835223317146,0.931616485118866
"succinct",0.67512571811676,0.324874311685562
"sudden",0.723063409328461,0.276936531066895
"suddenly",0.0503574125468731,0.949642598628998
"sudeep",0.489025056362152,0.510974943637848
"sue",0.200777158141136,0.799222886562347
"sued",0.303947955369949,0.696052014827728
"suffer",0.943303763866425,0.0566962249577045
"suffering",0.932433366775513,0.0675666704773903
"sufficient",0.0476975180208683,0.952302515506744
"sugar",0.157278820872307,0.842721164226532
"suggest",0.20469343662262,0.795306503772736
"suggested",0.304195702075958,0.695804357528687
"suggestibility",0.231157571077347,0.768842399120331
"suggesting",0.257291048765182,0.74270898103714
"suggestion",0.272028774023056,0.727971255779266
"suit",0.100707426667213,0.899292588233948
"suitable",0.167157828807831,0.832842171192169
"suite",0.117231979966164,0.882768034934998
"suited",0.239980489015579,0.760019540786743
"sulam",0.319566428661346,0.680433571338654
"suleyman",0.250285714864731,0.749714255332947
"sullivan",0.501453816890717,0.498546153306961
"sum",0.110423550009727,0.889576435089111
"summarization",0.18321019411087,0.81678980588913
"summarize",0.147630676627159,0.85236930847168
"summarized",0.177473172545433,0.822526812553406
"summarizing",0.105054140090942,0.894945859909058
"summary",0.0805999636650085,0.919399976730347
"summed",0.132480278611183,0.867519736289978
"summer",0.0576600842177868,0.942339897155762
"summit",0.113199390470982,0.886800646781921
"summon",0.125452294945717,0.874547719955444
"summoning",0.132440194487572,0.867559790611267
"sun",0.109143644571304,0.890856385231018
"sunak",0.164648592472076,0.835351467132568
"sundar",0.72016566991806,0.279834270477295
"sunday",0.726260185241699,0.273739784955978
"sunny",0.0518772825598717,0.948122680187225
"sunset",0.268868982791901,0.731130957603455
"sunshine",0.0337450467050076,0.966254889965057
"super",0.0647243410348892,0.935275673866272
"supercharge",0.0652585849165916,0.934741377830505
"supercharged",0.0318288616836071,0.968171119689941
"supercharger",0.058458000421524,0.941541969776154
"supercomputer",0.109851896762848,0.890148103237152
"superhuman",0.0589636154472828,0.941036403179169
"superimposed",0.563578546047211,0.436421394348145
"superintelligence",0.127288475632668,0.872711598873138
"superintelligent",0.0974741578102112,0.902525842189789
"superior",0.0266355890780687,0.973364412784576
"superiority",0.0271461345255375,0.97285383939743
"superpower",0.0554584600031376,0.944541573524475
"supersonic",0.275521546602249,0.724478423595428
"supervised",0.135088235139847,0.864911794662476
"supplant",0.250461578369141,0.749538481235504
"supplement",0.0699849128723145,0.930015087127686
"supplier",0.178753390908241,0.82124662399292
"supply",0.0866682678461075,0.913331687450409
"support",0.035545002669096,0.96445494890213
"supported",0.0727531164884567,0.927246928215027
"supporting",0.0497898645699024,0.950210154056549
"supportive",0.033039215952158,0.966960787773132
"suppress",0.214129492640495,0.785870552062988
"suppressed",0.360772013664246,0.639227986335754
"suppression",0.771097779273987,0.228902146220207
"supreme",0.161032572388649,0.838967442512512
"sur",0.21805964410305,0.781940340995789
"surely",0.0818637832999229,0.918136179447174
"surface",0.107344940304756,0.892655074596405
